event_id,ad_id,user_id,timestamp,day_of_week,time_of_day,event_type
358659,69,u01392,2025-06-13 01:44:01,Friday,Night,Purchase
62432,75,u00618,2025-07-08 02:13:18,Tuesday,Night,Click
161062,27,u00756,2025-06-07 16:40:44,Saturday,Afternoon,Impression
285347,131,u01369,2025-06-18 07:14:09,Wednesday,Morning,Impression
353382,65,u00302,2025-07-16 14:15:46,Wednesday,Afternoon,Impression
229124,117,u00701,2025-07-18 02:58:01,Friday,Night,Impression
873,37,u01478,2025-08-06 07:52:15,Wednesday,Morning,Click
221196,47,u00934,2025-07-05 04:49:12,Saturday,Night,Impression
258999,146,u01124,2025-06-29 01:56:00,Sunday,Night,Impression
167414,181,u01177,2025-05-20 07:32:52,Tuesday,Morning,Impression
391722,190,u01214,2025-05-19 10:11:08,Monday,Morning,Impression
335212,108,u00944,2025-07-13 01:49:50,Sunday,Night,Impression
308321,173,u01373,2025-07-21 21:06:39,Monday,Evening,Impression
196835,70,u00667,2025-06-19 13:40:36,Thursday,Afternoon,Impression
61831,181,u01272,2025-06-25 11:05:10,Wednesday,Morning,Click
55365,186,u01737,2025-06-22 07:00:45,Sunday,Morning,Impression
